"","price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
"300",8896,"500","f",88502,2001,"Silver",5,"Gasoline","New","unsp","unsp"
"301",9880,"500","f",100800,2001,"Black",5,"Gasoline","Mid","Bose","Alloy"
"302",6995,"500","f",154025,2000,"Silver",5,"Gasoline","Mtn","unsp","unsp"
"303",12995,"500","f",59680,2002,"Silver",5,"Gasoline","Mtn","Premium","Alloy"
"304",14995,"500","f",125831,2003,"Black",5,"Gasoline","SoA","Premium","Alloy"
"305",19493,"600","f",55313,2004,"Black",5.5,"Gasoline","Mid","Bose","Alloy"
"306",12995,"600","f",100102,2003,"Gray",5.5,"Gasoline","Pac","unsp","Alloy"
"307",17000,"600","f",68782,2005,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"308",14950,"600","f",83086,2003,"Gray",5.5,"Gasoline","Mtn","Premium","unsp"
"309",13988,"600","f",96258,2003,"unsp",5.5,"Gasoline","WNC","Bose","Alloy"
"310",12795,"600","f",105258,2001,"Silver",5.8,"Gasoline","SoA","unsp","Alloy"
"311",11279,"600","t",69869,2002,"Black",5.8,"Gasoline","WSC","Premium","Alloy"
"312",14995,"600","f",88174,2002,"Black",5.8,"Gasoline","SoA","Bose","Alloy"
"313",9295,"600","f",123420,2001,"Blue",5.8,"Gasoline","Mid","unsp","unsp"
"314",10000,"430","f",117819,2004,"unsp",4.3,"Gasoline","WNC","unsp","unsp"
"315",14900,"430","f",118000,2006,"Gray",4.3,"Gasoline","Mid","Premium","Alloy"
"316",12985,"430","f",128946,2006,"Black",4.3,"Gasoline","SoA","Premium","Alloy"
"317",13995,"430","t",102215,2006,"Silver",4.3,"Gasoline","Mid","Premium","unsp"
"318",6995,"430","f",113378,2003,"other",4.3,"Gasoline","New","Bose","Alloy"
"319",14995,"500","f",75984,2004,"Black",5,"Gasoline","SoA","unsp","Alloy"
"320",13995,"500","f",93366,2005,"Black",5,"Gasoline","SoA","unsp","Alloy"
"321",9995,"500","f",159644,2004,"Black",5,"Gasoline","Mid","unsp","Alloy"
"322",21995,"500","f",63281,2006,"unsp",5,"Gasoline","WSC","unsp","Alloy"
"323",21950,"500","f",48831,2006,"Silver",5,"Gasoline","WSC","Harman Kardon","Alloy"
"324",17499,"500","f",61393,2006,"Gray",5,"Gasoline","SoA","Bose","unsp"
"325",32991,"550","t",30336,2007,"White",5.5,"Gasoline","Pac","Premium","Alloy"
"326",25833,"550","f",75875,2007,"Silver",5.5,"Gasoline","New","unsp","Alloy"
"327",24465,"550","f",76471,2007,"Gray",5.5,"Gasoline","Pac","unsp","unsp"
"328",37991,"550","f",47719,2007,"other",5.5,"Gasoline","SoA","unsp","unsp"
"329",29888,"550","f",41880,2008,"White",5.5,"Gasoline","SoA","unsp","unsp"
"330",32945,"550","f",59025,2008,"Blue",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"331",34000,"550","f",80835,2009,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"332",44999,"550","f",41232,2009,"Silver",5.5,"Gasoline","Pac","Premium","Alloy"
"333",24000,"550","f",99300,2007,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"334",27999,"550","f",73101,2008,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"335",34000,"550","f",48564,2008,"Gray",5.5,"Gasoline","SoA","unsp","unsp"
"336",35900,"550","f",36194,2009,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"337",23999,"550","f",92689,2007,"Silver",5.5,"Gasoline","Pac","Premium","unsp"
"338",26991,"550","f",82294,2007,"Black",5.5,"Gasoline","Mtn","Harman Kardon","Alloy"
"339",27966,"550","f",57598,2008,"White",5.5,"Gasoline","SoA","Premium","Alloy"
"340",30988,"550","f",63078,2008,"Black",5.5,"Gasoline","Pac","Premium","Alloy"
"341",21500,"550","f",86098,2007,"Gray",5.5,"Gasoline","ENC","unsp","Alloy"
"342",35888,"550","f",30891,2007,"Gray",5.5,"Gasoline","Pac","Premium","Alloy"
"343",27927,"550","f",85127,2007,"Silver",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"344",29989,"550","f",57497,2008,"Black",5.5,"Gasoline","ESC","unsp","Alloy"
"345",34991,"550","f",47675,2008,"Black",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"346",23994,"550","f",79738,2008,"Gray",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"347",35990,"550","t",52897,2008,"Silver",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"348",27992,"550","f",69124,2007,"Gray",5.5,"Gasoline","Pac","unsp","unsp"
"349",19500,"550","f",114912,2007,"White",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"350",30995,"550","f",59137,2007,"Silver",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"351",26981,"550","f",51486,2007,"other",5.5,"Gasoline","Pac","Premium","unsp"
"352",22999,"550","f",84562,2007,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"353",28995,"550","t",63666,2007,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"354",33000,"550","f",50513,2007,"unsp",5.5,"Gasoline","SoA","unsp","Alloy"
"355",23072,"550","f",91711,2008,"Gray",5.5,"Gasoline","ESC","Harman Kardon","Alloy"
"356",32991,"550","f",64491,2008,"White",5.5,"Gasoline","Pac","unsp","unsp"
"357",27995,"550","f",69330,2007,"Gray",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"358",21495,"550","f",128333,2007,"White",5.5,"Gasoline","SoA","unsp","unsp"
"359",39800,"550","t",35341,2008,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"360",23900,"550","f",88009,2007,"Gray",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"361",34966,"550","f",24000,2007,"White",5.5,"Gasoline","SoA","Premium","Alloy"
"362",24000,"550","f",99993,2007,"Gray",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"363",25995,"550","f",73790,2007,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"364",28995,"550","f",74759,2008,"Black",5.5,"Gasoline","Mtn","Premium","Alloy"
"365",29981,"550","f",52543,2008,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"366",29900,"550","f",46861,2007,"Silver",5.5,"Gasoline","New","Premium","Alloy"
"367",15991,"550","f",149907,2007,"Black",5.5,"Gasoline","ENC","unsp","Alloy"
"368",32999,"550","f",33684,2007,"White",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"369",22900,"550","f",102939,2007,"Gray",5.5,"Gasoline","Pac","unsp","unsp"
"370",32999,"550","t",50414,2007,"Silver",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"371",38995,"600","f",39946,2007,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"372",30790,"600","f",73480,2007,"Silver",5.5,"Gasoline","New","Premium","Alloy"
"373",39988,"63 AMG","f",91145,2008,"Black",6.3,"Gasoline","Pac","unsp","Alloy"
"374",45997,"63 AMG","f",24651,2008,"Black",6.3,"Gasoline","Mtn","unsp","Alloy"
"375",41981,"63 AMG","f",58703,2009,"Gray",6.3,"Gasoline","Mid","Premium","Alloy"
"376",34950,"63 AMG","f",85247,2009,"Black",6.3,"Gasoline","Mtn","Harman Kardon","Premium"
"377",45995,"63 AMG","f",59275,2008,"Black",6.3,"Gasoline","Pac","unsp","Alloy"
"378",41980,"63 AMG","f",45873,2008,"Black",6.3,"Gasoline","Pac","Premium","Alloy"
"379",36888,"63 AMG","f",91697,2008,"Black",6.3,"Gasoline","Pac","Harman Kardon","unsp"
"380",44888,"63 AMG","f",50475,2009,"Black",6.3,"Gasoline","Pac","Harman Kardon","unsp"
"381",42980,"65 AMG","f",58142,2007,"Black",6,"Gasoline","WSC","Premium","unsp"
"382",39999,"550","f",41813,2010,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"383",40900,"550","t",58884,2010,"Black",5.5,"Gasoline","Pac","Premium","Alloy"
"384",38990,"550","t",58178,2010,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"385",47838,"550","t",23159,2011,"Black",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"386",38982,"550","t",26356,2011,"Silver",5.5,"Gasoline","New","unsp","Alloy"
"387",72887,"550","t",24696,2011,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"388",47995,"550","f",37603,2011,"White",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"389",42700,"550","t",25005,2010,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"390",46491,"550","f",29617,2010,"White",5.5,"Gasoline","Pac","Premium","Alloy"
"391",42995,"550","f",58677,2011,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"392",45888,"550","f",37136,2010,"White",5.5,"Gasoline","WSC","unsp","unsp"
"393",31998,"550","f",92000,2010,"Gray",5.5,"Gasoline","SoA","unsp","unsp"
"394",42777,"550","f",22856,2011,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"395",67500,"550","t",32004,2011,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"396",48900,"550","f",43233,2011,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"397",39888,"550","f",75145,2010,"unsp",5.5,"Gasoline","WSC","unsp","unsp"
"398",63800,"550","f",28942,2011,"Silver",5.5,"Gasoline","ESC","unsp","Alloy"
"399",46995,"550","f",34118,2011,"White",5.5,"Gasoline","ESC","unsp","unsp"
"400",37995,"550","t",73311,2010,"Black",5.5,"Gasoline","Pac","Premium","unsp"
"401",59911,"550","f",17066,2013,"Black",4.6,"Gasoline","SoA","Premium","Alloy"
"402",45900,"550","f",47994,2012,"Black",4.6,"Gasoline","ESC","unsp","Alloy"
"403",64900,"550","f",12135,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"404",63991,"550","f",30508,2013,"Gray",4.6,"Gasoline","Pac","unsp","unsp"
"405",62992,"550","t",30767,2012,"Black",4.6,"Gasoline","WSC","unsp","unsp"
"406",47850,"550","f",24553,2012,"Silver",4.6,"Gasoline","Pac","Harman Kardon","Alloy"
"407",46887,"550","t",18931,2012,"Black",4.6,"Gasoline","SoA","Premium","Alloy"
"408",77991,"550","f",12437,2013,"Black",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"409",41999,"550","f",37032,2012,"Black",4.6,"Gasoline","SoA","Premium","Alloy"
"410",47998,"550","t",21750,2012,"Black",4.6,"Gasoline","WSC","Premium","unsp"
"411",58500,"550","f",16000,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"412",72750,"550","t",16197,2013,"Blue",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"413",58961,"550","t",36233,2012,"Black",4.6,"Gasoline","SoA","Premium","Alloy"
"414",48950,"550","f",33436,2012,"Black",4.6,"Gasoline","WSC","unsp","unsp"
"415",39900,"550","t",73637,2012,"Black",4.6,"Gasoline","Mid","Harman Kardon","Alloy"
"416",55995,"550","f",32124,2012,"Black",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"417",56900,"550","t",19755,2013,"Black",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"418",71998,"600","t",15290,2012,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"419",47888,"63 AMG","f",86762,2010,"Black",6.3,"Gasoline","SoA","unsp","unsp"
"420",69988,"63 AMG","f",24100,2010,"Blue",6.3,"Gasoline","Mid","unsp","unsp"
"421",25888,"550","t",40514,2008,"Blue",5.5,"Gasoline","Mid","Premium","Alloy"
"422",28000,"550","f",79194,2008,"Silver",5.5,"Gasoline","Pac","unsp","Alloy"
"423",29950,"550","f",67151,2007,"Black",5.5,"Gasoline","WNC","Premium","Alloy"
"424",29470,"550","f",69938,2009,"Black",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"425",27950,"550","f",79733,2009,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"426",32000,"550","f",59170,2007,"Blue",5.5,"Gasoline","Mtn","Premium","unsp"
"427",35000,"550","f",62001,2007,"White",5.5,"Gasoline","Mid","unsp","Alloy"
"428",21500,"550","f",115000,2007,"Gray",5.5,"Gasoline","SoA","unsp","Alloy"
"429",20995,"550","f",124035,2007,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"430",32892,"550","f",43422,2008,"White",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"431",43000,"550","t",11675,2008,"Silver",5.5,"Gasoline","WNC","unsp","unsp"
"432",34981,"550","f",57505,2008,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"433",59899,"550","f",56596,2009,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"434",49432,"550","f",35056,2009,"White",5.5,"Gasoline","WNC","unsp","unsp"
"435",25995,"550","f",98474,2007,"Blue",5.5,"Gasoline","Mid","unsp","Alloy"
"436",29998,"550","f",97036,2008,"unsp",5.5,"Gasoline","New","unsp","Alloy"
"437",19988,"550","f",150514,2007,"Gray",5.5,"Gasoline","SoA","unsp","Alloy"
"438",24995,"550","f",101268,2008,"White",5.5,"Gasoline","Mid","unsp","unsp"
"439",35800,"550","t",33088,2008,"Black",5.5,"Gasoline","ENC","Premium","unsp"
"440",27999,"550","f",76133,2008,"Gray",5.5,"Gasoline","Mid","Premium","unsp"
"441",51955,"350","f",20748,2012,"Black",3,"Diesel","ENC","Harman Kardon","Alloy"
"442",65995,"350","f",39615,2012,"White",3,"Diesel","Mid","Premium","Alloy"
"443",40000,"550","f",28834,2010,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"444",42995,"550","t",48500,2011,"unsp",5.5,"Gasoline","WSC","unsp","Alloy"
"445",63991,"550","t",27329,2011,"White",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"446",42995,"550","f",27647,2011,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"447",34880,"550","f",69260,2010,"Silver",5.5,"Gasoline","ESC","Harman Kardon","Alloy"
"448",40998,"550","f",50265,2011,"Silver",5.5,"Gasoline","New","unsp","Alloy"
"449",37991,"550","t",51502,2010,"Black",5.5,"Gasoline","SoA","Premium","unsp"
"450",51990,"550","f",49022,2011,"White",5.5,"Gasoline","ESC","unsp","unsp"
"451",61991,"550","f",22443,2011,"Black",5.5,"Gasoline","ENC","unsp","Alloy"
"452",41900,"550","f",21553,2011,"Blue",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"453",37995,"550","f",52925,2010,"Silver",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"454",44000,"550","f",35485,2010,"White",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"455",44995,"550","t",24602,2011,"White",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"456",45995,"550","f",26527,2010,"White",5.5,"Gasoline","New","Premium","Alloy"
"457",42990,"550","t",30345,2010,"White",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"458",41995,"550","f",41060,2010,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"459",43998,"550","f",38274,2011,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"460",47000,"550","f",30078,2010,"Black",5.5,"Gasoline","Mtn","unsp","Alloy"
"461",53800,"550","f",20133,2010,"Black",5.5,"Gasoline","ESC","unsp","unsp"
"462",38988,"550","t",49372,2011,"Black",5.5,"Gasoline","New","Harman Kardon","Alloy"
"463",44750,"550","f",44252,2012,"Silver",4.6,"Gasoline","ESC","Harman Kardon","unsp"
"464",55995,"550","t",17291,2012,"White",4.6,"Gasoline","Pac","unsp","unsp"
"465",68995,"550","t",9923,2013,"Gray",4.6,"Gasoline","Mtn","unsp","unsp"
"466",66995,"550","f",9142,2013,"White",4.6,"Gasoline","SoA","unsp","unsp"
"467",50995,"550","f",48148,2013,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"468",56900,"550","t",17836,2012,"Blue",4.6,"Gasoline","Mid","unsp","Alloy"
"469",44850,"550","f",33337,2012,"Black",4.6,"Gasoline","ENC","Harman Kardon","Alloy"
"470",47900,"550","f",33750,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","Premium"
"471",63991,"550","f",24275,2013,"White",4.6,"Gasoline","ESC","unsp","unsp"
"472",64995,"550","t",23088,2012,"Silver",4.6,"Gasoline","Mid","Premium","Alloy"
"473",44995,"550","f",52743,2012,"Black",4.6,"Gasoline","Mid","Harman Kardon","unsp"
"474",64994,"550","t",38017,2013,"Black",4.6,"Gasoline","WSC","unsp","unsp"
"475",58979,"550","f",50458,2013,"unsp",4.6,"Gasoline","SoA","unsp","unsp"
"476",59800,"550","f",20096,2012,"unsp",4.6,"Gasoline","WNC","Premium","Alloy"
"477",68481,"550","f",23583,2013,"White",4.6,"Gasoline","Mid","unsp","Alloy"
"478",49995,"550","f",48297,2013,"Black",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"479",51985,"550","t",34198,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"480",47999,"550","t",38745,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"481",60991,"550","t",29641,2012,"Black",4.6,"Gasoline","New","Harman Kardon","Alloy"
"482",57900,"550","f",24921,2012,"Black",4.6,"Gasoline","Mtn","unsp","Alloy"
"483",65999,"550","f",25504,2012,"White",4.6,"Gasoline","Mid","unsp","unsp"
"484",53790,"550","f",27349,2013,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"485",55596,"550","f",29018,2012,"Black",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"486",35999,"400","t",23183,2010,"White",3.5,"Hybrid","SoA","Premium","Alloy"
"487",4995,"320","f",261244,1994,"Gray",3.2,"Gasoline","SoA","unsp","Alloy"
"488",8995,"320","t",56658,1995,"Black",3.2,"Gasoline","ENC","Premium","unsp"
"489",4892,"320","f",170961,1997,"other",3.2,"Gasoline","SoA","unsp","unsp"
"490",29995,"320","f",60058,1997,"Black",3.2,"Gasoline","ENC","unsp","unsp"
"491",4995,"320","f",168856,1999,"Gray",3.2,"Gasoline","WSC","unsp","Alloy"
"492",3950,"320","f",172300,1999,"other",3.2,"Gasoline","WSC","unsp","unsp"
"493",6111,"420","f",145906,1994,"other",4.2,"Gasoline","SoA","Bose","Alloy"
"494",6995,"420","f",114143,1997,"Black",4.2,"Gasoline","Pac","Premium","Alloy"
"495",3988,"420","f",160352,1999,"Black",4.2,"Gasoline","Pac","unsp","unsp"
"496",5700,"500","f",120084,1995,"Silver",5,"Gasoline","SoA","unsp","unsp"
"497",7950,"500","f",138596,1996,"Silver",5,"Gasoline","New","Premium","Alloy"
"498",1970,"500","f",106600,1994,"Black",5,"Gasoline","Pac","unsp","Alloy"
"499",6999,"500","t",106247,1996,"other",5,"Gasoline","SoA","unsp","unsp"
"500",6295,"500","f",97894,1997,"Silver",5,"Gasoline","ENC","unsp","Alloy"
"501",6595,"500","f",96124,1995,"Silver",5,"Gasoline","Pac","Premium","Alloy"
"502",4953,"500","f",133749,1994,"White",5,"Gasoline","Mtn","Bose","other"
"503",6994,"600","f",97502,1995,"Black",6,"Gasoline","ENC","unsp","Alloy"
"504",10499,"600","f",80000,1995,"unsp",6,"Gasoline","Mtn","unsp","unsp"
"505",9995,"350","f",87100,2006,"Black",3.7,"Gasoline","Mtn","unsp","Alloy"
"506",17995,"350","t",43643,2006,"Silver",3.7,"Gasoline","SoA","Bose","Alloy"
"507",11995,"350","f",123198,2006,"Silver",3.7,"Gasoline","SoA","Premium","Premium"
"508",7895,"430","f",79934,2001,"other",4.3,"Gasoline","SoA","unsp","unsp"
"509",10988,"430","f",86918,2002,"Blue",4.3,"Gasoline","New","unsp","unsp"
"510",10998,"430","f",135184,2003,"unsp",4.3,"Gasoline","Pac","Premium","Alloy"
"511",15000,"430","f",63577,2003,"Silver",4.3,"Gasoline","New","unsp","Alloy"
"512",11885,"430","f",90517,2004,"White",4.3,"Gasoline","Pac","unsp","unsp"
"513",3995,"430","f",165535,2001,"Silver",4.3,"Gasoline","Pac","Bose","Alloy"
"514",14900,"430","f",62482,2004,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"515",7500,"430","f",167741,2002,"Gray",4.3,"Gasoline","SoA","unsp","Alloy"
"516",6700,"430","f",160865,2000,"Black",4.3,"Gasoline","ENC","unsp","Alloy"
"517",8000,"430","f",114000,2001,"other",4.3,"Gasoline","WSC","Bose","Alloy"
"518",9995,"430","f",124522,2001,"Black",4.3,"Gasoline","Pac","unsp","Alloy"
"519",6000,"430","f",147178,2001,"Silver",4.3,"Gasoline","ENC","Premium","Alloy"
"520",5995,"430","f",125625,2002,"other",4.3,"Gasoline","SoA","unsp","Alloy"
"521",4000,"430","f",57453,2004,"Black",4.3,"Gasoline","Mid","unsp","unsp"
"522",8490,"430","f",154855,2005,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"523",9483,"430","f",86057,2002,"Silver",4.3,"Gasoline","WNC","unsp","Alloy"
"524",7500,"430","f",144000,2003,"Black",4.3,"Gasoline","Mid","unsp","Alloy"
"525",12979,"430","f",98652,2006,"Gray",4.3,"Gasoline","Pac","unsp","Alloy"
"526",5900,"430","f",142719,2000,"Blue",4.3,"Gasoline","Mtn","unsp","unsp"
"527",9999,"430","f",115000,2000,"Blue",4.3,"Gasoline","SoA","unsp","unsp"
"528",9995,"430","f",127663,2001,"other",4.3,"Gasoline","ESC","unsp","unsp"
"529",7900,"430","t",89682,2001,"Blue",4.3,"Gasoline","Mid","Premium","Alloy"
"530",11995,"430","f",87139,2004,"Black",4.3,"Gasoline","Pac","Bose","Alloy"
"531",13991,"430","f",59119,2004,"Black",4.3,"Gasoline","SoA","unsp","unsp"
"532",12995,"55 AMG","f",106500,2001,"Silver",5.4,"Gasoline","Mtn","unsp","Alloy"
"533",10999,"55 AMG","f",140128,2001,"Silver",5.4,"Gasoline","Pac","Bose","Premium"
"534",8995,"55 AMG","f",131940,2001,"Black",5.4,"Gasoline","SoA","Premium","Alloy"
"535",18995,"55 AMG","f",102286,2005,"Black",5.4,"Gasoline","SoA","unsp","unsp"
"536",15990,"55 AMG","t",83030,2005,"Blue",5.4,"Gasoline","Pac","Bose","Alloy"
"537",6995,"500","f",124059,2000,"White",5,"Gasoline","Pac","Bose","Alloy"
"538",8900,"500","f",110507,2001,"Black",5,"Gasoline","Mtn","unsp","other"
"539",10995,"500","f",108558,2001,"Black",5,"Gasoline","SoA","unsp","unsp"
"540",5955,"500","f",125029,2000,"White",5,"Gasoline","ENC","unsp","unsp"
"541",15880,"500","f",87118,2002,"unsp",5,"Gasoline","Pac","Bose","unsp"
"542",11291,"500","t",66760,2003,"Black",5,"Gasoline","Mid","Bose","Alloy"
"543",25888,"500","f",53498,2006,"Gray",5,"Gasoline","Pac","unsp","Alloy"
"544",8000,"500","f",92645,2000,"Black",5,"Gasoline","SoA","unsp","unsp"
"545",7500,"500","f",106736,2000,"Silver",5,"Gasoline","WNC","Premium","unsp"
"546",8700,"500","t",136677,2001,"other",5,"Gasoline","WSC","unsp","Alloy"
"547",26435,"500","f",57125,2006,"Gray",5,"Gasoline","SoA","unsp","Alloy"
"548",8788,"500","f",120152,2002,"Black",5,"Gasoline","WSC","Bose","Alloy"
"549",5500,"500","f",170500,2000,"Blue",5,"Gasoline","ESC","unsp","unsp"
"550",14988,"500","f",89877,2006,"unsp",5,"Gasoline","SoA","Bose","unsp"
"551",15091,"500","f",103495,2006,"Black",5,"Gasoline","WNC","Premium","Alloy"
"552",12999,"500","f",66001,2000,"Black",5,"Gasoline","ENC","unsp","Alloy"
"553",19988,"600","f",33979,2003,"Black",5.5,"Gasoline","Mid","unsp","Alloy"
"554",16985,"600","f",69948,2003,"Silver",5.5,"Gasoline","SoA","Premium","unsp"
"555",9988,"600","f",94550,2001,"Silver",5.8,"Gasoline","ENC","unsp","Alloy"
"556",24995,"65 AMG","f",74461,2006,"Silver",6,"Gasoline","ENC","unsp","Alloy"
"557",8900,"430","f",142813,2004,"Black",4.3,"Gasoline","Pac","Premium","unsp"
"558",17968,"430","f",54941,2006,"Silver",4.3,"Gasoline","Mtn","Premium","Alloy"
"559",10895,"430","f",136491,2004,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"560",8995,"430","f",126100,2005,"Black",4.3,"Gasoline","New","Premium","unsp"
"561",10045,"430","f",125029,2005,"Silver",4.3,"Gasoline","Mid","Premium","unsp"
"562",13990,"430","f",81872,2004,"Black",4.3,"Gasoline","New","Premium","Alloy"
"563",11995,"500","f",104980,2003,"Black",5,"Gasoline","Mid","Premium","Alloy"
"564",10926,"500","f",89696,2003,"Silver",5,"Gasoline","ENC","Premium","Alloy"
"565",12995,"500","f",140492,2004,"Silver",5,"Gasoline","WNC","unsp","unsp"
"566",12995,"500","f",104733,2005,"Gray",5,"Gasoline","SoA","Premium","Alloy"
"567",10988,"500","f",121464,2003,"Silver",5,"Gasoline","Mtn","unsp","unsp"
"568",12899,"500","f",95866,2004,"other",5,"Gasoline","ENC","unsp","unsp"
"569",15900,"500","f",124000,2003,"Black",5,"Gasoline","SoA","Premium","Alloy"
"570",26999,"550","f",50477,2007,"Gray",5.5,"Gasoline","Mtn","unsp","unsp"
